Outer_iter,MinDisToGoal,Outer_Success
67,0.09303839605226046,0.58
68,0.11980590435556601,0.58
69,0.1128533224900589,0.58
70,0.13542486891911903,0.59
71,0.1256608059081196,0.59
72,0.12859980439380642,0.59
73,0.11680152974042574,0.59
74,0.12373713444723912,0.59
75,0.11463706864917782,0.59
76,0.12988916609112874,0.59
77,0.10264540990317932,0.59
78,0.11540366318651785,0.59
79,0.11784945529001063,0.59
80,0.10723996096839761,0.59
81,0.12574799805906622,0.59
82,0.13029579583015768,0.59
83,0.1281489324450044,0.59
84,0.10863538686635034,0.59
85,0.12937869574432934,0.59
86,0.0984718982387577,0.59
87,0.10558619123124062,0.59
88,0.11420247608611855,0.59
89,0.09053146010706602,0.59
90,0.10579061290199533,0.59
91,0.10029526020084989,0.59
92,0.10194769715427586,0.59
93,0.08232651920904617,0.59
94,0.08526019912771537,0.65
95,0.09347140041464887,0.65
96,0.08745280979245129,0.65
97,0.07760735811715219,0.65
98,0.10180672334746416,0.66
99,0.0944827246989423,0.66
100,0.09032925848126658,0.66
101,0.09773292940100911,0.66
102,0.08045825030496175,0.66
103,0.07458543980241826,0.66
104,0.06676188434451587,0.66
105,0.07046728611884691,0.66
106,0.08398932468683667,0.66
107,0.08138443556292892,0.66
108,0.0672283941960817,0.66
109,0.09380938928075201,0.66
110,0.06580135548886218,0.66
111,0.0674190261744796,0.67
112,0.06337981284007649,0.67
113,0.07034045143254937,0.67
114,0.08362038195039412,0.67
115,0.09222038544532253,0.67
116,0.06397372587559222,0.67
117,0.06457909109227827,0.67
118,0.08349977041397366,0.67
119,0.05968637458058759,0.67
120,0.06268719122433077,0.67
121,0.060187374881422395,0.67
122,0.06535359196588891,0.67
123,0.06575397390348328,0.67
124,0.07672001963910853,0.67
125,0.062176604886397646,0.67
126,0.07200183692457558,0.67
127,0.07500074107938104,0.67
128,0.08377176570498016,0.67
129,0.06722587418576019,0.67
130,0.07911743123973186,0.67
131,0.07816266200419127,0.67
132,0.07237061587677267,0.67
133,0.061963385552641456,0.67
134,0.0602085431194898,0.67
135,0.06093643304456064,0.67
136,0.05410946872607527,0.7
137,0.06647275898707355,0.71
138,0.060165080167483155,0.71
139,0.05380106879942816,0.71
140,0.04429814926605664,0.71
141,0.051531907145095895,0.77
142,0.0412643654001921,0.77
143,0.05110217761105701,0.77
144,0.0317360617881666,0.77
145,0.05350257279636332,0.81
146,0.042020788703674185,0.81
147,0.06673759962238959,0.81
148,0.07271088733428538,0.81
149,0.06780851279232636,0.81
150,0.06389912979227194,0.81
151,0.05551671375411637,0.81
152,0.06104788013821862,0.81
153,0.06777330495496879,0.81
154,0.04498909436323231,0.81
155,0.0646736387631764,0.81
156,0.08422267508357568,0.81
157,0.06188037938204047,0.81
158,0.058547615229838125,0.81
159,0.06505994359591959,0.81
160,0.06136097294463887,0.81
161,0.06641582409472986,0.81
162,0.050860085964910005,0.81
163,0.062260149687112396,0.81
164,0.061626921097629433,0.81
165,0.07430673789395803,0.81
166,0.0631402353541305,0.81
167,0.04982911750389087,0.81
168,0.05740075142252049,0.81
169,0.05828152957636422,0.81
170,0.06718490530876094,0.81
171,0.059847415873733024,0.81
172,0.05903819732198873,0.81
173,0.0742116203036171,0.81
174,0.06304102458039353,0.81
175,0.07725764716248881,0.81
176,0.06305653800396616,0.81
177,0.07397251563281042,0.81
178,0.05923856769688043,0.81
179,0.05695268694941627,0.81
180,0.06449270587258059,0.81
181,0.061088677483773085,0.81
182,0.054997099627534934,0.81
183,0.061786320216675225,0.81
184,0.06197432487669449,0.81
185,0.04792558211571703,0.81
186,0.07495914292084857,0.81
187,0.03989053430355865,0.81
188,0.0674219678870756,0.81
189,0.060894565140785194,0.81
190,0.06879828486871896,0.81
191,0.06517820412775874,0.81
192,0.06812314285880543,0.81
193,0.0647621045649797,0.81
194,0.07006665576674065,0.81
195,0.07411272667608812,0.81
196,0.06664649077876675,0.81
197,0.07386002323281173,0.81
198,0.06685929747112077,0.81
199,0.06843411716611954,0.81
200,0.06651059844691516,0.81
201,0.06256426627842028,0.81
202,0.061436633923881975,0.81
203,0.056731147492219275,0.81
204,0.0719961918879695,0.81
205,0.07300212991287137,0.81
206,0.06801362230675446,0.81
207,0.05161502302518239,0.81
208,0.0474062892390478,0.81
209,0.07255222526318147,0.81
210,0.06014544862797841,0.81
211,0.06779331719838268,0.81
212,0.06392151731913667,0.81
213,0.05531402396815224,0.81
214,0.05914555827713379,0.81
215,0.04613333601697493,0.81
216,0.05550884153691891,0.81
217,0.04675143325546009,0.81
218,0.07066348827703346,0.81
219,0.05504579655066784,0.81
220,0.04730531139256202,0.81
221,0.05055452522785304,0.81
222,0.06669316106429092,0.81
223,0.06280017325442798,0.81
224,0.05382404519735359,0.81
225,0.041774331969870154,0.81
226,0.0684949272514247,0.81
227,0.06723908213298617,0.81
228,0.05138773732350952,0.81
229,0.05488781658940303,0.81
230,0.0753937139340712,0.81
231,0.06593300748543168,0.81
232,0.06396948490299877,0.81
233,0.0544009120603922,0.81
234,0.05500309883676166,0.81
235,0.07154918688172232,0.81
236,0.04528507195647534,0.81
237,0.05895356628537864,0.81
238,0.04856731824906551,0.81
239,0.05761817167777603,0.81
240,0.060289936408836634,0.81
241,0.06391844195561872,0.81
242,0.06323451013118048,0.81
243,0.0717885854298809,0.81
244,0.062015828369316184,0.81
245,0.06022141018781963,0.81
246,0.05228697773210202,0.81
247,0.05174748647305323,0.81
248,0.04949838501219001,0.81
249,0.05561818992068144,0.81
250,0.0598425721555271,0.81
251,0.04913884493208731,0.81
252,0.07051429061767564,0.81
253,0.05938458548132874,0.81
254,0.049175763189820115,0.81
255,0.05638977855162685,0.81
256,0.05293106951455699,0.81
257,0.05335468306513005,0.81
258,0.06946758347701747,0.81
259,0.07138781445820001,0.81
260,0.0647515620547439,0.81
261,0.0513217643890697,0.81
262,0.04269784109247169,0.81
263,0.0425289807061756,0.81
264,0.04479808214776975,0.81
265,0.05278971364038452,0.81
266,0.059155689893574406,0.81
267,0.05135404323309409,0.81
268,0.043888689211850025,0.81
269,0.056331875917457655,0.81
270,0.05386860663812441,0.81
271,0.06622715349192368,0.81
272,0.0669967356215729,0.81
273,0.0667406863335232,0.81
274,0.07010909475570684,0.81
275,0.08512379414766459,0.81
276,0.06889307173938268,0.81
277,0.06301636620141361,0.81
278,0.0670601222128631,0.81
279,0.0630954148534574,0.81
280,0.07525165053510681,0.81
281,0.07843828693896028,0.81
282,0.04973387198498709,0.81
283,0.05878855461093201,0.81
284,0.04903877165676351,0.81
285,0.053324643573325094,0.81
286,0.06696015885441611,0.81
287,0.0737728865453578,0.81
288,0.056164220685884725,0.81
289,0.07130567490351755,0.81
290,0.05514058157426219,0.81
291,0.06617075956965618,0.81
292,0.06350118653989888,0.81
293,0.05583290297884007,0.81
294,0.05195448001443064,0.81
295,0.07677549600185393,0.81
296,0.07009756189180204,0.81
297,0.046764821319979874,0.81
298,0.05831623204503009,0.81
299,0.06093639285776173,0.81
300,0.07458912464250897,0.81
301,0.055392978919123335,0.81
302,0.0657116841615299,0.81
303,0.05475771886411003,0.81
304,0.047186165829968936,0.81
305,0.056720844901747516,0.81
306,0.05690748342964597,0.81
307,0.055079313937942374,0.81
308,0.05301943047265586,0.81
309,0.04583003960899304,0.81
310,0.05453006019455792,0.81
311,0.05682193729813867,0.81
312,0.04901151601750206,0.81
313,0.047623477913034534,0.81
314,0.050813745132113765,0.81
315,0.04223560697689889,0.81
316,0.04615313342534113,0.81
317,0.04588424856469188,0.81
318,0.057434240730276136,0.81
319,0.06086400854418165,0.81
320,0.05644145844299966,0.81
321,0.06260199518203509,0.81
322,0.056869867646251765,0.81
323,0.06498307009853505,0.81
324,0.06795633792141709,0.81
325,0.07451471685477941,0.81
326,0.10385902009287584,0.81
327,0.08761450534475043,0.81
328,0.08667384121570876,0.81
329,0.07239584895901273,0.81
330,0.08070272938691675,0.81
331,0.08340680363896873,0.81
332,0.05824409880068204,0.81
333,0.06348535685942443,0.81
334,0.06612499698131852,0.81
335,0.05683667454776252,0.81
336,0.07922818877049713,0.81
337,0.07098015958188954,0.81
338,0.05520809220534966,0.81
339,0.0561875078120122,0.81
340,0.06840947591478962,0.81
341,0.0616311186966274,0.81
342,0.07388661661252655,0.81
343,0.05593340824357239,0.81
344,0.0562481150457329,0.81
345,0.06738837479502903,0.81
346,0.06556757665088568,0.81
347,0.09016140452397524,0.81
348,0.07509743550190026,0.81
349,0.05698094132112564,0.81
350,0.07036732158662157,0.81
351,0.0672909215289406,0.81
352,0.08069379020169987,0.81
353,0.05720820013594704,0.81
354,0.07016684647126685,0.81
355,0.0926725334962258,0.81
356,0.074932044642427,0.81
357,0.06951467066525881,0.81
358,0.07635423521621856,0.81
359,0.0706741029849588,0.81
360,0.09025602353280698,0.81
361,0.09553567984243182,0.81
362,0.09577649848004054,0.81
363,0.08872699124349163,0.81
364,0.08883291172198984,0.81
365,0.0892152361328926,0.81
366,0.11854155909868198,0.81
367,0.06998142426997006,0.81
368,0.058602077594922364,0.81
369,0.07101256622310784,0.81
370,0.0813387910297581,0.81
371,0.07099605388799095,0.81
372,0.048797375517449,0.81
373,0.07273827447797414,0.81
374,0.0764754161235906,0.81
375,0.085319529243282,0.81
376,0.06674309087342856,0.81
